image_name,class_name,file_path,Display_Name,District,Province,Category,Description
SASY5132.jpg,Udawalawe_National_Park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Udawalawe_National_Park\SASY5132.jpg,Udawalawe National Park,Ratnapura/Moneragala,Sabaragamuwa/Uva,National Park,A national park famous for its large population of wild elephants.
SHDC6379.jpg,Udawalawe_National_Park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Udawalawe_National_Park\SHDC6379.jpg,Udawalawe National Park,Ratnapura/Moneragala,Sabaragamuwa/Uva,National Park,A national park famous for its large population of wild elephants.
TPVM2854.jpg,Udawalawe_National_Park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Udawalawe_National_Park\TPVM2854.jpg,Udawalawe National Park,Ratnapura/Moneragala,Sabaragamuwa/Uva,National Park,A national park famous for its large population of wild elephants.
TYNA2881.jpg,Udawalawe_National_Park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Udawalawe_National_Park\TYNA2881.jpg,Udawalawe National Park,Ratnapura/Moneragala,Sabaragamuwa/Uva,National Park,A national park famous for its large population of wild elephants.
UUAJ3159.jpg,Udawalawe_National_Park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Udawalawe_National_Park\UUAJ3159.jpg,Udawalawe National Park,Ratnapura/Moneragala,Sabaragamuwa/Uva,National Park,A national park famous for its large population of wild elephants.
WEBD0104.jpg,Udawalawe_National_Park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Udawalawe_National_Park\WEBD0104.jpg,Udawalawe National Park,Ratnapura/Moneragala,Sabaragamuwa/Uva,National Park,A national park famous for its large population of wild elephants.
XIPB2116.jpg,Udawalawe_National_Park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Udawalawe_National_Park\XIPB2116.jpg,Udawalawe National Park,Ratnapura/Moneragala,Sabaragamuwa/Uva,National Park,A national park famous for its large population of wild elephants.
ACYF1902.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\ACYF1902.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
AQWA0105.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\AQWA0105.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
ARIW9668.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\ARIW9668.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
DJDB6429.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\DJDB6429.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
DREP1379.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\DREP1379.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
DUJH4036.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\DUJH4036.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
EVJM4100.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\EVJM4100.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
FJQD8483.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\FJQD8483.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
GQUG7988.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\GQUG7988.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
HUVR6435.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\HUVR6435.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
HWZU7058.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\HWZU7058.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
IMG_0823.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\IMG_0823.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
IMG_0825.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\IMG_0825.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
IMG_0833.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\IMG_0833.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
IMG_0836.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\IMG_0836.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
IQLI0424.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\IQLI0424.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
KGOJ0687.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\KGOJ0687.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
KUJY4526.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\KUJY4526.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
LBWQ5722.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\LBWQ5722.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
MXCI6064.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\MXCI6064.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
OKSZ7806.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\OKSZ7806.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
QCVS8966.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\QCVS8966.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
WQEI8801.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\WQEI8801.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
XCWK5801.jpg,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\XCWK5801.jpg,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
XMXT0043.JPG,Upper_Diyaluma,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Upper_Diyaluma\XMXT0043.JPG,Upper Diyaluma,Badulla,Uva,Waterfall/Nature,"The upper section of Diyaluma falls, featuring natural pools perfect for swimming."
AECX0593.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\AECX0593.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
AFFE6084.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\AFFE6084.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
BTNT7267.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\BTNT7267.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
CRAH5253.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\CRAH5253.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
DRCA1801.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\DRCA1801.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
GSTT6065.JPG,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\GSTT6065.JPG,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
GTJM5609.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\GTJM5609.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
IMG_0918.JPG,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\IMG_0918.JPG,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
IZWH5878.JPG,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\IZWH5878.JPG,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
JXYK5202.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\JXYK5202.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
LQSS8124.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\LQSS8124.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
MZCV6857.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\MZCV6857.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
OKBQ2084.JPG,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\OKBQ2084.JPG,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
PIGF2313.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\PIGF2313.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
QAAS5636.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\QAAS5636.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
QWLH0394.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\QWLH0394.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
RAGJ6951.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\RAGJ6951.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
RGHG1453.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\RGHG1453.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
SCQP6537.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\SCQP6537.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
SMQH5928.JPG,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\SMQH5928.JPG,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
ULLX3684.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\ULLX3684.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
UPRQ8176.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\UPRQ8176.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
XQXF9618.JPG,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\XQXF9618.JPG,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
XWXR5805.JPG,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\XWXR5805.JPG,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
YFNE2113.jpg,Victoria_Dam,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Victoria_Dam\YFNE2113.jpg,Victoria Dam,Kandy,Central,Landmark/Dam,"The tallest dam in Sri Lanka, offering picturesque views."
BACC4844.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\BACC4844.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
BQOG6656.JPG,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\BQOG6656.JPG,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
EFHR1666.JPG,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\EFHR1666.JPG,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
FPDI2767.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\FPDI2767.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
GEQH8561.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\GEQH8561.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
GEZX0348.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\GEZX0348.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
GJWJ4449.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\GJWJ4449.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
IFZM2219.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\IFZM2219.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
IMG_0895.JPG,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\IMG_0895.JPG,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
IMG_0897.JPG,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\IMG_0897.JPG,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
IMG_0899.JPG,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\IMG_0899.JPG,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
IMG_0904.JPG,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\IMG_0904.JPG,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
IMG_0910.JPG,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\IMG_0910.JPG,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
IMG_0914.JPG,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\IMG_0914.JPG,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
MNDB7357.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\MNDB7357.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
MTHY4098.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\MTHY4098.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
OARN2500.JPG,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\OARN2500.JPG,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
OIGS7751.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\OIGS7751.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
OWTA8838.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\OWTA8838.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
PDCR7322.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\PDCR7322.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
QCDF8857.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\QCDF8857.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
QOBW4391.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\QOBW4391.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
TMDI7424.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\TMDI7424.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
UHRK4820.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\UHRK4820.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
XXBI8803.jpg,Wangedigala_mountain,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Wangedigala_mountain\XXBI8803.jpg,Wangedigala,Badulla,Uva,Mountain/Hiking,A popular hiking destination in Bambarakanda area with pine forests.
ATRK0710.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\ATRK0710.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
BUBV6105.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\BUBV6105.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
DAQI9980.JPG,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\DAQI9980.JPG,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
EACN5682.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\EACN5682.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
EHGP9798.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\EHGP9798.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
ELWI0747.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\ELWI0747.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
EZOO3677.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\EZOO3677.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
FFCI1776.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\FFCI1776.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
GMJN3001.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\GMJN3001.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
ICED6992.JPG,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\ICED6992.JPG,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
IMG_0780.JPG,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\IMG_0780.JPG,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
IMG_0784.JPG,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\IMG_0784.JPG,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
IMG_0787.JPG,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\IMG_0787.JPG,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
IMG_0789.JPG,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\IMG_0789.JPG,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
JQQS0721.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\JQQS0721.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
ONHD1425.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\ONHD1425.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
RESW3026.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\RESW3026.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
RTFV0457.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\RTFV0457.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
SDMG6203.JPG,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\SDMG6203.JPG,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
SUTV0733.JPG,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\SUTV0733.JPG,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
VGQS1142.jpg,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\VGQS1142.jpg,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
VYLN2459.JPG,Worlds_End_Horton_Plains,C:\Users\ASUS\Documents\clipo model test one\new_dataset\Worlds_End_Horton_Plains\VYLN2459.JPG,World's End,Nuwara Eliya,Central,Viewpoint,"A sheer precipice with a massive drop, located within Horton Plains National Park."
16.jpg,beddagana_wetland_park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\beddagana_wetland_park\16.jpg,Beddagana Wetland Park,Colombo,Western,Park/Nature,A wetland nature reserve located in Sri Jayewardenepura Kotte.
62815.jpg,beddagana_wetland_park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\beddagana_wetland_park\62815.jpg,Beddagana Wetland Park,Colombo,Western,Park/Nature,A wetland nature reserve located in Sri Jayewardenepura Kotte.
67f699249bb19d79b555289484998726.jpg,beddagana_wetland_park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\beddagana_wetland_park\67f699249bb19d79b555289484998726.jpg,Beddagana Wetland Park,Colombo,Western,Park/Nature,A wetland nature reserve located in Sri Jayewardenepura Kotte.
Beddagana wetland park - Lankapradeepa.JPG,beddagana_wetland_park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\beddagana_wetland_park\Beddagana wetland park - Lankapradeepa.JPG,Beddagana Wetland Park,Colombo,Western,Park/Nature,A wetland nature reserve located in Sri Jayewardenepura Kotte.
Beddagana-Wetland-Park-1.jpg,beddagana_wetland_park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\beddagana_wetland_park\Beddagana-Wetland-Park-1.jpg,Beddagana Wetland Park,Colombo,Western,Park/Nature,A wetland nature reserve located in Sri Jayewardenepura Kotte.
Beddagana-Wetland-Park-768x512.jpg,beddagana_wetland_park,C:\Users\ASUS\Documents\clipo model test one\new_dataset\beddagana_wetland_park\Beddagana-Wetland-Park-768x512.jpg,Beddagana Wetland Park,Colombo,Western,Park/Nature,A wetland nature reserve located in Sri Jayewardenepura Kotte.
